action,handle,title,vendor,preview_url,status,notes
balliu-update,balliu-mesa-exterior-hpl-7070-cm-146f72ca,Mesa exterior HPL | 70×70 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=c7ac5c711c1d5f04dd9c64854a9413c4&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjQ5LjA2M1oiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--5c3f0b7b98b8e5036bcd65079bf339059c5efceb,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-mesa-exterior-hpl-8080-cm-1a2fe7b5,Mesa exterior HPL | 80×80 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=dc478b1315d1643814ea42002ffa9a5c&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjQ5LjM1N1oiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--4602125f2538bced5965c94ffb8843eb63a36806,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-mesa-exterior-hpl-8080-cm-96593887,Mesa exterior HPL | 80×80 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=fcc5339c9151a44753af5c4746af282a&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjQ5LjY2NFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--23baebd8b5e8d2d39b79c4f256852111b8d57e86,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-mesa-exterior-hpl-7070-cm-f6074154,Mesa exterior HPL | 70×70 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=a3bc010ff577b169c854fab2ced7208f&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjUwLjAxMVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--19983226f19903c4cdcf1cc13c4b18b7d4dbaaef,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,Mesa exterior aluminio | 70×70 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=62cbe19f793eed9586b36780e8262a95&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjUwLjUwNVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--8b249c6a383cd631740bd166c7e767ba91529296,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-8080-cm-a05618ad,Mesa exterior aluminio | 80×80 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=11c2af052e34359f025cc04cf9134bb9&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjUwLjk3M1oiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--ff11eaf65e61cfd55829df998ad4c853866898d3,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-8080-cm-0a3ee957,Mesa exterior aluminio | 80×80 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=9e0b0b44e99fd95f6f62734030d33022&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjA3LjY5NloiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--aab923122cbd2ae59a04ba4b44258a8018a9a853,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-80-cm-50525e0b,Mesa exterior aluminio | Ø80 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=941b51474d516907fb3d46271e157626&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjI0LjQyNVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--9133ce3705fe0b88d439efa5c87c69ba24e79978,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-80-cm-b06218ca,Mesa exterior aluminio | Ø80 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=32eebb44cbebba47e50a0238a4751acc&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjI0Ljg4NVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--2db4533f7fbac4238798d90600bbb3d02ccf23d2,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-12080-cm-bf75a33d,Mesa exterior aluminio | 120×80 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=66a0333fb3ae5e7af6f29d86febf724c&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjI1LjM0MVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--956b82f9d52203ddc7bb0e5d5fec6f1baf3c0049,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-75-cm-d7ab6e04,Mesa exterior aluminio | 75 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=da64b6c2764b67e1910f89f6206f4514&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjI1LjgzMFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--c29c04c7695a6baf30aebd6b3f430372da0818f6,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-75-cm-dd745448,Mesa exterior aluminio | 75 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=795a19d618938e5533e509543857592f&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjI2LjM0MloiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--67274d3d3cd66bf5bbb1468eb68152ed95b22c07,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-75-cm-c0092e17,Mesa exterior aluminio | 75 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=2d56281199e91241f42085a521e205a3&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjI2LjgwNFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--d4f116dd339d63a7767f32d0a083712f33ba5d0e,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-72-cm-72514f40,Mesa exterior aluminio | 72 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=c86cd4ed2cd0f00a4e5c30ead6f10885&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjI3LjI5NloiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--b337abb0357e7236cc13b53f60c2bb0af255c3df,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-sofa-exterior-3-plazas-aluminio-estilo-elegante-62-cm-5e2ef268,Sofá exterior 3 plazas aluminio · estilo elegante | 62 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=d5e8f7f13cc7a0fd2ca4f0a5725da945&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjI3Ljc1N1oiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--faa039cb619fffd401b4e1ca23d8fe1df7e05f85,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-sofa-exterior-3-plazas-aluminio-estilo-elegante-62-cm-4c82d31e,Sofá exterior 3 plazas aluminio · estilo elegante | 62 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=df26335cdeeab1509e0da5b454eed8d3&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjI4LjI0N1oiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--c8bd8e41db6d0ea71f5dfcd70a451b4d5c28a28a,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-sofa-exterior-3-plazas-aluminio-estilo-elegante-62-cm-cace2317,Sofá exterior 3 plazas aluminio · estilo elegante | 62 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=d4acee1c28e39a8246b5c8a9395a57d9&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjI4LjY5OVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--c7b5dea9913e841ea62e5e062aa1c216d4a35b44,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-auxiliar-exterior-aluminio-54-cm-19d3d0ee,Mesa auxiliar exterior aluminio | 54 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=5fee9825bb9802facd6550ef0a00193e&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjI5LjIzMVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--80d5faad05ad3099d9562b39ce81714e0a9d38a8,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-auxiliar-exterior-aluminio-54-cm-9e2a2ecb,Mesa auxiliar exterior aluminio | 54 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=1ff8ae31981804602fd9162597bac606&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjI5LjY5NFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--f9d278989e046c96356002b50dc504630aa03d3c,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-auxiliar-exterior-aluminio-54-cm-5ad43bf2,Mesa auxiliar exterior aluminio | 54 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=59b4e44ced0180a5c797299762346d3c&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjMwLjE0NFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--21ada5b5ed0ce3fe5e09bead728d40b3cb3d3d36,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-auxiliar-exterior-aluminio-54-cm-2ad5a2df,Mesa auxiliar exterior aluminio | 54 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=dbb1f539d830ba93f4eaf1e80cf721c6&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjMwLjY2MloiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--775bc10cf5db4376420fe7752844f9635f00e7d7,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-sofa-exterior-3-plazas-aluminio-estilo-contemporaneo-77-cm-674ab9a1,Sofá exterior 3 plazas aluminio · estilo contemporáneo | 77 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=ddc667db9f3a19b5c3afca7b15999c71&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjMxLjE0NFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--a0948fc5b6005f8e666535bdb5fc4abeaae6fd84,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-sofa-exterior-3-plazas-aluminio-estilo-contemporaneo-77-cm-aed77e2a,Sofá exterior 3 plazas aluminio · estilo contemporáneo | 77 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=34df10d2f2d9e98230f2fafef979d12a&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjMyLjEyOFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--b97f1909dde4ec75c829d4b137c5fc7679ab035a,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-sofa-exterior-3-plazas-aluminio-estilo-contemporaneo-77-cm-e58d825a,Sofá exterior 3 plazas aluminio · estilo contemporáneo | 77 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=2308f81b780446574cd5fccd1a7342f3&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjMyLjc0OVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--e7bb6ff2448c4ee52020dce13036450dfc0d2721,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-de-centro-exterior-aluminio-60-cm-510b363e,Mesa de centro exterior aluminio | 60 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=26e53e2d7871e1d27275acc40725cc21&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjMzLjIwNFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--7cc7f8718115342187b803cb12c2a48347abeadb,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-de-centro-exterior-aluminio-60-cm-bc53f712,Mesa de centro exterior aluminio | 60 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=06bdfc8478f5294b55f6b62c560abe9b&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjMzLjY5OFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--50ab43adac80df6ea42401b7e24a7e2e6c7dade0,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-parasol-para-terraza-acrilico-236bd5f0,Parasol para terraza acrílico,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=3c85d4f7998c9ace3b68903dbba6a626&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjM0LjAzNVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--9ad2f57bec1861adaf6f10877f865f4cda30acfd,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-parasol-para-terraza-82e48b2d,Parasol para terraza,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=6379e1631926630a467932c5c89577c1&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjM0LjQxNVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--001596f88bf906051c68a1a51ca4aa5c53ea7030,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-create,balliu-parasol-para-terraza-acrilico-236bd5f0-2,Parasol para terraza acrílico,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=d2cd3f8c4bc3a96480133555da4621da&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjM0LjkwNloiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--278dc96232130c5ddd5230e69bef931d5d708ce6,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-create,balliu-parasol-para-terraza-82e48b2d-2,Parasol para terraza,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=f6682fffca06628407fb675942408b50&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjM1LjQzNloiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--8d20d642476a1fc3fccf3c92eb8c5da4229e097f,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-parasol-para-terraza-f1ed8b8b,Parasol para terraza,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=5be3ea075ba8c9b893aebf47f74641d3&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjM1Ljc5M1oiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--25aa6351a211c76cc8e37895542052ae2e87365c,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-parasol-para-terraza-acrilico-c8dd492d,Parasol para terraza acrílico,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=2f21e468d6a57a0146e6f95f02171d9e&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjM2LjE0NloiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--325e2c147cde44c5e3088dea46517e277f87b5d9,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-create,balliu-parasol-para-terraza-acrilico-236bd5f0-3,Parasol para terraza acrílico,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=a19422130f108276136b5c374879c8e5&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjM2LjY5M1oiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--2f2411f9c0a332f2b8913359355f1376bdea8220,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-create,balliu-parasol-para-terraza-82e48b2d-3,Parasol para terraza,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=b826e47a59716cacbafe670037b2d4b3&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjM3LjM0OFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--b56dfcc31fb6b4d6008c598fd22b85ef04430de2,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-parasol-para-terraza-aluminio-300-cm-3b7e77d1,Parasol para terraza aluminio | Ø300 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=63022cbf636e6e4d328e16947213a09d&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjM3Ljk1OFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--df5b071dea2914848d7b2d284e27847f7ee10686,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-parasol-para-terraza-aluminio-300-cm-0ceba8e7,Parasol para terraza aluminio | 300 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=5c2b401c07ff29e4e0157f4e11aaae20&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjM4LjQ0NVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--3fc85ea3cdafb31a6e21c67a7deaffcc79722111,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-parasol-para-terraza-aluminio-300-cm-6c1e1224,Parasol para terraza aluminio | 300 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=c71d4244ce8ab7acb25fd53f189b9864&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE5OjM4LjkzMFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--df2833b52c6064a517dcf9614fd5b09fe100b560,ACTIVE,Tag=Balliu; source_color=Verde
